
"run.number","filename","classI","classII","classIIIa","classIIIb","mountain","probability.grow","probability.death","probability.attack","tribute","probability.fragment","moving.distance","conquering.area","placement.distance","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","etla.population","etla.hierarchy","tlac.population","tlac.hierarchy","ocot.population","ocot.hierarchy"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","1","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","1","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","1","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","1","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","1","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1","0.15517241379310345","0.3448275862068966","29","16","1","4","1","9","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","1","1.03125","0.203125","0.375","32","16","1.0625","4","1","12","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0.1724137931034483","0.3448275862068966","29","16","1","3","1","10","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1","0.16666666666666666","0.35833333333333334","30","19","1","3","1","8","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1","0.13793103448275862","0.3448275862068966","29","16","1","4","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","2","1.03125","0.1875","0.3671875","32","16","1.0625","4","1","12","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1.0357142857142858","0.16071428571428573","0.4107142857142857","28","15","1.0666666666666667","4","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1","0.13793103448275862","0.3448275862068966","29","16","1","4","1","9","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1.0344827586206897","0.1724137931034483","0.3448275862068966","29","16","1.0625","3","1","10","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","15","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1.0714285714285714","0.16071428571428573","0.4107142857142857","28","15","1.1333333333333333","4","1","9","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1","0.13793103448275862","0.3448275862068966","29","16","1","4","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","16","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1.0344827586206897","0.1724137931034483","0.3448275862068966","29","16","1.0625","3","1","10","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","17","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","3","1.0625","0.15625","0.3671875","32","16","1.0625","4","1","12","1.0833333333333333"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","18","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1","0.1206896551724138","0.3448275862068966","29","16","1","4","1","9","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1.1071428571428572","0.16071428571428573","0.41964285714285715","28","15","1.2","4","1","9","1"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1","0.2","0.38333333333333336","30","15","1","3","1","12","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","19","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1.1071428571428572","0.16071428571428573","0.41964285714285715","28","15","1.2","4","1","9","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1","0.1206896551724138","0.3448275862068966","29","16","1","4","1","9","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1.103448275862069","0.1724137931034483","0.3448275862068966","29","16","1.125","3","1","10","1.1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","20","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1.1071428571428572","0.16071428571428573","0.41964285714285715","28","15","1.2","4","1","9","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1.0333333333333334","0.25","0.35","30","17","1.0588235294117647","4","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","21","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1.103448275862069","0.15517241379310345","0.35344827586206895","29","16","1.125","3","1","10","1.1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","22","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1.103448275862069","0.15517241379310345","0.35344827586206895","29","16","1.125","3","1","10","1.1"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1.0434782608695652","0.3695652173913043","0.33152173913043476","46","31","1.064516129032258","4","1","11","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1.1071428571428572","0.14285714285714285","0.41964285714285715","28","15","1.2","4","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","23","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1","0.22413793103448276","0.3620689655172414","29","13","1","4","1","12","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","24","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1.1071428571428572","0.14285714285714285","0.41964285714285715","28","15","1.2","4","1","9","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","9","1.103448275862069","0.15517241379310345","0.35344827586206895","29","16","1.125","3","1","10","1.1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","25","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","26","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","10","1.1379310344827587","0.15517241379310345","0.35344827586206895","29","16","1.1875","3","1","10","1.1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1.0333333333333334","0.23333333333333334","0.35","30","17","1.0588235294117647","4","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","27","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1","0.16071428571428573","0.36607142857142855","28","15","1","5","1","8","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1.1071428571428572","0.14285714285714285","0.41964285714285715","28","15","1.2","4","1","9","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","4","1.0238095238095237","0.27380952380952384","0.35714285714285715","42","21","1","4","1","17","1.0588235294117647"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1.0434782608695652","0.34782608695652173","0.33152173913043476","46","31","1.064516129032258","4","1","11","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","28","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"6","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1.0333333333333334","0.23333333333333334","0.35833333333333334","30","17","1.0588235294117647","4","1","9","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1.1724137931034482","0.15517241379310345","0.35344827586206895","29","16","1.1875","3","1","10","1.2"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1","0.16071428571428573","0.36607142857142855","28","15","1","5","1","8","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","29","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"8","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","8","1","0.2926829268292683","0.31097560975609756","41","21","1","6","1","14","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","12","1.1724137931034482","0.15517241379310345","0.35344827586206895","29","16","1.1875","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","30","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"10","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1.1071428571428572","0.10714285714285714","0.41964285714285715","28","15","1.2","4","1","9","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","31","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","32","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","13","1.1724137931034482","0.15517241379310345","0.35344827586206895","29","16","1.1875","3","1","10","1.2"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","33","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","5","1.0238095238095237","0.2619047619047619","0.35714285714285715","42","21","1","4","1","17","1.0588235294117647"
"4","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1","0.125","0.36607142857142855","28","15","1","5","1","8","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","34","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","35","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"5","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","14","1.1724137931034482","0.15517241379310345","0.35344827586206895","29","16","1.1875","3","1","10","1.2"
"3","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","15","1","0.3375","0.33125","40","16","1","5","1","19","1"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","36","1","0","0.40476190476190477","21","11","1","3","1","7","1"
"9","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","7","1.0869565217391304","0.33695652173913043","0.33695652173913043","46","31","1.1290322580645162","4","1","11","1"
"1","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","6","1.0476190476190477","0.2619047619047619","0.35714285714285715","42","21","1","4","1","17","1.1176470588235294"
"7","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","11","1.0512820512820513","0.3076923076923077","0.3782051282051282","39","18","1.0555555555555556","3","1","18","1.0555555555555556"
"2","""LandTypesBW3.jpg""","100","60","20","10","0","0.1","0.01","0.1","0.1","0.01","1","1","1","false","false","37","1","0","0.40476190476190477","21","11","1","3","1","7","1"
